gn_division,total_crimes,burglary_count,theft_count,vehicle_count,robbery_count,drugs_count,stabbing_count,avg_victim_age,female_victim_ratio,urban_ratio,holiday_ratio,rainy_ratio,unemployment_rate,avg_income,building_density,land_area_density,road_density,ds_division,year,week_sin,week_cos,log_population,distance_km
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.992708874098054,0.1205366802553232,8.053251153549096,0.31289999999999996
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.9709418174260521,0.23931566428755738,8.053251153549096,0.31289999999999996
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.9350162426854148,0.35460488704253557,8.053251153549096,0.31289999999999996
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.8854560256532101,0.464723172043768,8.053251153549096,0.31289999999999996
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.822983865893657,0.5680647467311548,8.053251153549096,0.31289999999999996
Deiyannewela,1,0,0,1,0,0,0,56.0,1.0,0.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.7485107481711011,0.6631226582407952,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.6631226582407955,0.7485107481711007,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.5680647467311559,0.8229838658936564,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.4647231720437684,0.88545602565321,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.35460488704253595,0.9350162426854147,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.2393156642875578,0.970941817426052,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,-0.12053668025532363,0.992708874098054,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,6.432490598706546e-16,1.0,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2020,0.12053668025532314,0.992708874098054,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.12053668025532305,0.992708874098054,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.23931566428755774,0.970941817426052,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.3546048870425356,0.9350162426854148,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.4647231720437685,0.8854560256532099,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.5680647467311558,0.8229838658936564,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.6631226582407952,0.7485107481711011,8.053251153549096,0.1778
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.7485107481711011,0.6631226582407953,8.053251153549096,0.1778
Deiyannewela,1,0,0,0,1,0,0,24.0,1.0,1.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.8229838658936564,0.5680647467311559,8.053251153549096,0.1772
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.8854560256532099,0.4647231720437686,8.053251153549096,0.1772
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.9350162426854148,0.35460488704253557,8.053251153549096,0.1772
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.970941817426052,0.23931566428755804,8.053251153549096,0.1772
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.992708874098054,0.120536680255323,8.053251153549096,0.1772
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,1.0,-1.6081226496766364e-16,8.053251153549096,0.1772
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.992708874098054,-0.12053668025532288,8.053251153549096,0.1772
Deiyannewela,1,1,0,0,0,0,0,17.0,0.0,0.0,1.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.9709418174260521,-0.2393156642875575,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.9350162426854148,-0.35460488704253545,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.8854560256532099,-0.4647231720437685,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.8229838658936565,-0.5680647467311557,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.7485107481711013,-0.663122658240795,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.6631226582407952,-0.7485107481711012,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.5680647467311558,-0.8229838658936564,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.46472317204376906,-0.8854560256532096,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.35460488704253584,-0.9350162426854147,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.23931566428755768,-0.970941817426052,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,0.12053668025532308,-0.992708874098054,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-3.216245299353273e-16,-1.0,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.12053668025532283,-0.992708874098054,8.053251153549096,0.2457
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.23931566428755743,-0.9709418174260521,8.053251153549096,0.2457
Deiyannewela,1,0,1,0,0,0,0,39.0,1.0,0.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.3546048870425356,-0.9350162426854148,8.053251153549096,0.2462
Deiyannewela,1,0,1,0,0,0,0,39.0,1.0,0.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.46472317204376806,-0.8854560256532101,8.053251153549096,0.2765
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.5680647467311556,-0.8229838658936565,8.053251153549096,0.2765
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.663122658240795,-0.7485107481711013,8.053251153549096,0.2765
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.7485107481711011,-0.6631226582407952,8.053251153549096,0.2765
Deiyannewela,1,0,0,1,0,0,0,59.0,1.0,0.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.8229838658936564,-0.5680647467311559,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.8854560256532096,-0.4647231720437691,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.9350162426854147,-0.3546048870425359,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.970941817426052,-0.23931566428755774,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.992708874098054,-0.12053668025532357,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-1.0,-1.8369701987210297e-16,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.992708874098054,0.1205366802553232,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.9709418174260521,0.23931566428755738,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.9350162426854148,0.35460488704253557,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.8854560256532101,0.464723172043768,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.822983865893657,0.5680647467311548,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.7485107481711011,0.6631226582407952,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.6631226582407955,0.7485107481711007,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.5680647467311559,0.8229838658936564,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.4647231720437684,0.88545602565321,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.35460488704253595,0.9350162426854147,8.053251153549096,0.19490000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.2393156642875578,0.970941817426052,8.053251153549096,0.19490000000000002
Deiyannewela,1,0,0,0,0,0,1,50.0,0.0,1.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,-0.12053668025532363,0.992708874098054,8.053251153549096,0.2552
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2021,6.432490598706546e-16,1.0,8.053251153549096,0.2552
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.12053668025532305,0.992708874098054,8.053251153549096,0.2552
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.23931566428755774,0.970941817426052,8.053251153549096,0.2552
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.3546048870425356,0.9350162426854148,8.053251153549096,0.2552
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.4647231720437685,0.8854560256532099,8.053251153549096,0.2552
Deiyannewela,1,0,0,0,0,1,0,26.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.5680647467311558,0.8229838658936564,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.6631226582407952,0.7485107481711011,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.7485107481711011,0.6631226582407953,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.8229838658936564,0.5680647467311559,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.8854560256532099,0.4647231720437686,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.9350162426854148,0.35460488704253557,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.970941817426052,0.23931566428755804,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.992708874098054,0.120536680255323,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,1.0,-1.6081226496766364e-16,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.992708874098054,-0.12053668025532288,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.9709418174260521,-0.2393156642875575,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.9350162426854148,-0.35460488704253545,8.053251153549096,0.318
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.8854560256532099,-0.4647231720437685,8.053251153549096,0.318
Deiyannewela,1,1,0,0,0,0,0,55.0,1.0,1.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.8229838658936565,-0.5680647467311557,8.053251153549096,0.13340000000000002
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.7485107481711013,-0.663122658240795,8.053251153549096,0.13340000000000002
Deiyannewela,1,0,0,0,0,1,0,39.0,0.0,0.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.6631226582407952,-0.7485107481711012,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.5680647467311558,-0.8229838658936564,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.46472317204376906,-0.8854560256532096,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.35460488704253584,-0.9350162426854147,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.23931566428755768,-0.970941817426052,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,0.12053668025532308,-0.992708874098054,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-3.216245299353273e-16,-1.0,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.12053668025532283,-0.992708874098054,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.23931566428755743,-0.9709418174260521,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.3546048870425356,-0.9350162426854148,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.46472317204376806,-0.8854560256532101,8.053251153549096,0.3876
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.5680647467311556,-0.8229838658936565,8.053251153549096,0.3876
Deiyannewela,1,0,0,1,0,0,0,63.0,0.0,0.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.663122658240795,-0.7485107481711013,8.053251153549096,0.3851
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.7485107481711011,-0.6631226582407952,8.053251153549096,0.3851
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.8229838658936564,-0.5680647467311559,8.053251153549096,0.3851
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.8854560256532096,-0.4647231720437691,8.053251153549096,0.3851
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.9350162426854147,-0.3546048870425359,8.053251153549096,0.3851
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.970941817426052,-0.23931566428755774,8.053251153549096,0.3851
Deiyannewela,1,1,0,0,0,0,0,76.0,0.0,0.0,0.0,1.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.992708874098054,-0.12053668025532357,8.053251153549096,0.2289
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-1.0,-1.8369701987210297e-16,8.053251153549096,0.2289
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.992708874098054,0.1205366802553232,8.053251153549096,0.2289
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.9709418174260521,0.23931566428755738,8.053251153549096,0.2289
Deiyannewela,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,4.51896551724138,113491.6551724138,1139.8793103448277,20.31655172413793,21.855172413793102,Gangawata Korale,2022,-0.9350162426854148,0.35460488704253557,8.053251153549096,0.2289
